kode_prov,kode_bps_2010,kode_bps_2014_x,kode_bps_2019,name_prov,name_kab_2014,name_kab_2019,dapil_2019,dapil 2014,change_14_19,name_kab_2010,Islam,Kristen,Katolik,Hindu,Budha,Khong Hu Chu,Lainnya,Tidak Terjawab,Tidak Ditanyakan
16,1603,1603,1603,Sumatera Selatan,Muara Enim,Muara Enim,Sumsel-02,Sumsel-02,No Change,Muara Enim,98.8040620866333,0.6138059597363383,0.1686954774542471,0.18250925104231205,0.1188821726972858,0.0006976653327305505,0.002790661330922202,0.012697509055696018,0.09585921671717763
16,1604,1604,1604,Sumatera Selatan,Lahat,Lahat,Sumsel-02,Sumsel-02,No Change,Lahat,98.91154513560413,0.4646272440766108,0.2456929405850141,0.007297810116386556,0.1491996734905696,0.00432462821711796,0.0,0.00756809937995643,0.20974446853022105
16,1605,1605,1605,Sumatera Selatan,Musi Rawas,Musi Rawas,Sumsel-01,Sumsel-01,No Change,Musi Rawas,98.12067561293071,0.8755337692290126,0.5063671723361015,0.3902890155811139,0.040532208834118615,0.0013320444217785456,0.0013320444217785456,0.0015223364820326235,0.06241579576333758
16,1606,1606,1606,Sumatera Selatan,Musi Banyuasin,Musi Banyuasin,Sumsel-01,Sumsel-01,No Change,Musi Banyuasin,98.55625888312215,0.7334475597462321,0.13340267660270225,0.40875720000427457,0.019769956078638115,0.0030278311111427746,0.0005343231372604896,0.042211527843578685,0.10259004235401402
16,1607,1607,1607,Sumatera Selatan,Banyuasin,Banyuasin,Sumsel-01,Sumsel-01,No Change,Banyu Asin,97.8024556398395,0.9814560531122104,0.21423524549732706,0.4840623375238298,0.30315553718787913,0.004132727200010665,0.0006665689032275267,0.0067990028129207725,0.20303688792310465
16,1608,1608,1608,Sumatera Selatan,Ogan Komering Ulu Selatan,Ogan Komering Ulu Selatan,Sumsel-02,Sumsel-02,No Change,Ogan Komering Ulu Selatan,99.14957227379502,0.24495333324958865,0.04333789742108106,0.4044870425967566,0.03988342733679199,0.00031404273493537,0.0012561709397414802,0.00094212820480611,0.1152536837212808
16,1609,1609,1609,Sumatera Selatan,Ogan Komering Ulu Timur,Ogan Komering Ulu Timur,Sumsel-02,Sumsel-02,No Change,Ogan Komering Ulu Timur,94.46655802958121,1.1567554452426465,1.6413599089809203,2.5402388922951817,0.10197022207212672,0.000819696318907771,0.0021312104291602045,0.014754533740339882,0.07541206133951495
16,1610,1610,1610,Sumatera Selatan,Ogan Ilir,Ogan Ilir,Sumsel-02,Sumsel-02,No Change,Ogan Ilir,98.55317875370173,0.4187406800663684,0.04673093482872325,0.006563333543360007,0.1052758700354945,0.0013126667086720016,0.002100266733875202,0.006300800201625607,0.8597966941801609
16,1611,1611,1611,Sumatera Selatan,Empat Lawang,Empat Lawang,Sumsel-02,Sumsel-02,No Change,Empat Lawang,99.78207400441279,0.10082468260570766,0.02260643107751293,0.03119687488696784,0.009042572431005171,0.0,0.0018085144862010343,0.002260643107751293,0.05018627699207871
16,1603,1612,1612,Sumatera Selatan,Penukal Abab Lematang Ilir,Penukal Abab Lematang Ilir,Sumsel-02,Sumsel-02,No Change,Muara Enim,98.8040620866333,0.6138059597363383,0.1686954774542471,0.18250925104231205,0.1188821726972858,0.0006976653327305505,0.002790661330922202,0.012697509055696018,0.09585921671717763
16,1605,1613,1613,Sumatera Selatan,Musi Rawas Utara,Musi Rawas Utara,Sumsel-01,Sumsel-01,No Change,Musi Rawas,98.12067561293071,0.8755337692290126,0.5063671723361015,0.3902890155811139,0.040532208834118615,0.0013320444217785456,0.0013320444217785456,0.0015223364820326235,0.06241579576333758
16,1671,1671,1671,Sumatera Selatan,Palembang,Palembang,Sumsel-01,Sumsel-01,No Change,Kota Palembang,93.08052586299307,1.9737728168522437,1.1601859156013534,0.05442236704313385,3.4108806253624726,0.03662515357827063,0.003916761264467965,0.0853441664994599,0.1943263308055335
16,1672,1672,1672,Sumatera Selatan,Prabumulih,Prabumulih,Sumsel-02,Sumsel-02,No Change,Kota Prabumulih,97.56395693401815,0.9291041090478072,0.3049683919399447,0.032719280916633744,0.7982269853812722,0.007408139075464244,0.01852034768866061,0.011112208613196364,0.3339836033188463
16,1673,1673,1673,Sumatera Selatan,Pagar Alam,Pagar Alam,Sumsel-02,Sumsel-02,No Change,Kota Pagar Alam,99.22888548989151,0.2853044436167093,0.18861793772438007,0.007132611090417735,0.09272394417543052,0.0031700493735189925,0.0023775370301392447,0.0,0.19178798709789904
16,1674,1674,1674,Sumatera Selatan,Lubuk Linggau,Lubuk Linggau,Sumsel-01,Sumsel-01,No Change,Kota Lubuklinggau,96.02698352772865,1.265722176962664,0.5513938839986489,0.023347308601744592,1.0993105092693782,0.005464263715301925,0.0004967512468456296,0.003477258727919407,1.0238043197488425
17,1701,1701,1701,Bengkulu,Bengkulu Selatan,Bengkulu Selatan,Bengkulu-at-large,Bengkulu-at-large,No Change,Bengkulu Selatan,98.55953546942771,1.0277039317196026,0.16020707989366167,0.012592696236183016,0.013292290471526516,0.0,0.0,0.10633832377221213,0.12033020847908213
17,1702,1702,1702,Bengkulu,Rejang Lebong,Rejang Lebong,Bengkulu-at-large,Bengkulu-at-large,No Change,Rejang Lebong,97.73245754436012,0.873627865325159,0.479360744285558,0.016613516919448755,0.2512287924404446,0.000810415459485305,0.04133118843375056,0.035253072487610775,0.5693168602884269
17,1703,1703,1703,Bengkulu,Bengkulu Utara,Bengkulu Utara,Bengkulu-at-large,Bengkulu-at-large,No Change,Bengkulu Utara,95.79819540118366,2.9739012321723104,0.3640244494033181,0.5906665373047444,0.04230134859804017,0.0007761715339089937,0.002328514601726982,0.029882604055496264,0.19792374114679345
17,1704,1704,1704,Bengkulu,Kaur,Kaur,Bengkulu-at-large,Bengkulu-at-large,No Change,Kaur,99.57460217425556,0.2604287342792797,0.03336453535250558,0.12789738551793808,0.002780377946042132,0.0009267926486807108,0.0,0.0,0.0
17,1705,1705,1705,Bengkulu,Seluma,Seluma,Bengkulu-at-large,Bengkulu-at-large,No Change,Seluma,97.77991666042291,1.3745843107194522,0.1066239402444858,0.6593393926469826,0.0017290368688294994,0.0,0.0017290368688294994,0.019019405557124492,0.057058216671373486
17,1706,1706,1706,Bengkulu,Mukomuko,Mukomuko,Bengkulu-at-large,Bengkulu-at-large,No Change,Mukomuko,96.64019312629613,2.3652834937368783,0.4288841948469692,0.14702766559873648,0.02696577272989926,0.0,0.0006420422078547444,0.3845832825049919,0.006420422078547444
17,1707,1707,1707,Bengkulu,Lebong,Lebong,Bengkulu-at-large,Bengkulu-at-large,No Change,Lebong,99.15536965176636,0.3568008869626568,0.07458549614473617,0.0,0.006047472660384014,0.0,0.0,0.40518066824572896,0.0020158242201280046
17,1708,1708,1708,Bengkulu,Kepahiang,Kepahiang,Bengkulu-at-large,Bengkulu-at-large,No Change,Kepahiang,98.80831297801626,0.4572938773875786,0.1409522284066792,0.1609738517599007,0.08809514275417453,0.00880951427541745,0.0,0.05525968045489129,0.2803027269451007
17,1709,1709,1709,Bengkulu,Bengkulu Tengah,Bengkulu Tengah,Bengkulu-at-large,Bengkulu-at-large,No Change,Bengkulu Tengah,97.9772812789196,1.0383086044359473,0.3874589405387815,0.2572890077593483,0.17186498937284533,0.0,0.004067810399357286,0.004067810399357286,0.15966155817477345
17,1771,1771,1771,Bengkulu,Bengkulu,Bengkulu,Bengkulu-at-large,Bengkulu-at-large,No Change,Kota Bengkulu,95.43144575814146,2.962300352623937,0.8083125907488072,0.0586626218626841,0.35392034847542003,0.008102572080481228,0.004537440365069488,0.03727183157021365,0.33544648413192285
18,1801,1801,1801,Lampung,Lampung Barat,Lampung Barat,Lampung-01,Lampung-01,No Change,Lampung Barat,98.48366612017557,0.6565052728040722,0.1269577626796679,0.42001064345153294,0.04128513711199727,0.0,0.005966060276300183,0.18470922615425367,0.0808997773466305
18,1802,1802,1802,Lampung,Tanggamus,Tanggamus,Lampung-01,Lampung-01,No Change,Tanggamus,98.82932392618143,0.290712301043769,0.4643942655135079,0.14386531820883952,0.07211901314355038,0.00484520501739615,0.002608956547828696,0.05776975213049255,0.13436126221317785
18,1803,1803,1803,Lampung,Lampung Selatan,Lampung Selatan,Lampung-01,Lampung-01,No Change,Lampung Selatan,95.74395335839294,1.4059332157064734,0.613486175190961,1.6453878946618594,0.12230271016668676,0.003726068230884722,0.014137141228944975,0.02926059463665355,0.4218128417845675
18,1804,1804,1804,Lampung,Lampung Timur,Lampung Timur,Lampung-02,Lampung-02,No Change,Lampung Timur,95.96075822869808,1.3920194527546683,0.620928734530636,1.7352168206641383,0.2349630479625152,0.00514901133728231,0.002311801008575731,0.013660642323402049,0.03499226072071447
18,1805,1805,1805,Lampung,Lampung Tengah,Lampung Tengah,Lampung-02,Lampung-02,No Change,Lampung Tengah,93.43000913115637,1.350881553782853,1.2569220400831285,3.4490829124374205,0.15528945082372594,0.004612557945259188,0.004697975684986209,0.0,0.3485043780862497
18,1806,1806,1806,Lampung,Lampung Utara,Lampung Utara,Lampung-02,Lampung-02,No Change,Lampung Utara,97.65813133154309,1.0542944528023523,0.6827241188682766,0.4135024996705329,0.11330242333687615,0.005648005997155458,0.00136921357506799,0.008215281450407941,0.06281267275624404
18,1807,1807,1807,Lampung,Way Kanan,Way Kanan,Lampung-02,Lampung-02,No Change,Way Kanan,95.10960965027836,1.0501744545371725,0.7803054739573971,2.901584002875976,0.049246164339375016,0.0014773849301812506,0.02930146778192813,0.06377378281949066,0.014527618480115629
18,1808,1808,1808,Lampung,Tulang Bawang,Tulang Bawang,Lampung-02,Lampung-02,No Change,Tulangbawang,94.31222449523254,1.9720738063763803,0.6845837961729655,2.6855589008459284,0.08971968253808689,0.004774997109870171,0.005277628384593346,0.1824551527245128,0.06333154061512015
18,1809,1809,1809,Lampung,Pesawaran,Pesawaran,Lampung-01,Lampung-01,No Change,Pesawaran,97.67555560012839,0.907112483953787,0.5473262997432605,0.09000922657252887,0.3678092907573813,0.0020057766367137355,0.007521662387676509,0.0,0.4026596598202825
18,1810,1810,1810,Lampung,Pringsewu,Pringsewu,Lampung-01,Lampung-01,No Change,Pringsewu,95.87485528328895,0.7868757338471517,2.0023592587220045,0.7009352189156716,0.16394384854763264,0.0057476140559270215,0.051454830595918113,0.007937181315327791,0.40589103071141774
18,1811,1811,1811,Lampung,Mesuji,Mesuji,Lampung-02,Lampung-02,No Change,Mesuji,95.37157096586573,1.3868211966468702,0.35110748264472513,2.530321706232958,0.10245081560453984,0.0016007939938209351,0.008003969969104676,0.248123069042245,0.0
18,1812,1812,1812,Lampung,Tulang Bawang Barat,Tulang Bawang Barat,Lampung-02,Lampung-02,No Change,Tulangbawang Barat,95.19439026433248,2.632954006070832,0.7853789483341111,1.20259904988692,0.12404918889380832,0.004387591890134699,0.0023932319400734718,0.053049974671628634,0.0007977439800244908
18,1801,1813,1813,Lampung,Pesisir Barat,Pesisir Barat,Lampung-01,Lampung-01,No Change,Lampung Barat,98.48366612017557,0.6565052728040722,0.1269577626796679,0.42001064345153294,0.04128513711199727,0.0,0.005966060276300183,0.18470922615425367,0.0808997773466305
18,1871,1871,1871,Lampung,Bandar Lampung,Bandar Lampung,Lampung-01,Lampung-01,No Change,Kota Bandar Lampung,92.62940277908508,3.554656889706408,1.5932166100968357,0.35280068859073643,1.4760699976525316,0.036969792504204464,0.003628936687529272,0.033681068631131066,0.3195732370455466
18,1872,1872,1872,Lampung,Metro,Metro,Lampung-01,Lampung-01,No Change,Kota Metro,92.74082119460236,2.573021426951076,2.5510239154195684,0.27496889414384995,1.0916265097510844,0.0041245334121577494,0.0,0.0027496889414385,0.7616638367784644
19,1901,1901,1901,Kepulauan Bangka Belitung,Bangka,Bangka,Babel-at-large,Babel-at-large,No Change,Bangka,84.7722255090114,2.1020620193070805,0.9260328133793164,0.008297138569429012,5.985483614955053,5.66911011385117,0.11074876264411768,0.045093144399070716,0.3809468838833494
19,1902,1902,1902,Kepulauan Bangka Belitung,Belitung,Belitung,Babel-at-large,Babel-at-large,No Change,Belitung,91.7199371653897,1.4092905459558234,0.5597409675247651,0.4308658994005065,5.6320328278780485,0.06283461032924054,0.0025646779726220628,0.02179976276728753,0.16093354278203445
19,1903,1903,1903,Kepulauan Bangka Belitung,Bangka Barat,Bangka Barat,Babel-at-large,Babel-at-large,No Change,Bangka Barat,90.71139023693978,1.282329431915501,0.4162146731373109,0.011418783899514702,3.0682272337996004,3.359977162432201,0.0011418783899514702,0.019411932629174997,1.12988866685698
19,1904,1904,1904,Kepulauan Bangka Belitung,Bangka Tengah,Bangka Tengah,Babel-at-large,Babel-at-large,No Change,Bangka Tengah,86.94085394596472,2.2911653062743444,2.4803384027588264,0.019227429478750592,3.3325476964299012,4.816160964596722,0.0,0.08497283350286551,0.034733420993872034
19,1905,1905,1905,Kepulauan Bangka Belitung,Bangka Selatan,Bangka Selatan,Babel-at-large,Babel-at-large,No Change,Bangka Selatan,96.26553371047018,0.5900491514420848,0.4196420291199109,0.12113975702494667,1.077506259853473,1.2913845868496707,0.001738848186960957,0.22141333580636188,0.011592321246406379
19,1906,1906,1906,Kepulauan Bangka Belitung,Belitung Timur,Belitung Timur,Babel-at-large,Babel-at-large,No Change,Belitung Timur,95.58719930868,1.0388585705832074,0.2179160835219748,0.007514347707654302,2.9052346824718445,0.12398673717629599,0.005635760780740727,0.05541831434395048,0.05823619473432085
19,1971,1971,1971,Kepulauan Bangka Belitung,Pangkal Pinang,Pangkal Pinang,Babel-at-large,Babel-at-large,No Change,Kota Pangkal Pinang,82.3103949461541,3.412719303265087,3.2124423488481213,0.04406092997173234,6.1839801325261226,4.55887570239989,0.0005722198697627577,0.05207200814841094,0.22488240881676375
21,2101,2101,2101,Kepulauan Riau,Karimun,Karimun,Kepri-at-large,Kepri-at-large,No Change,Karimun,84.21394329157278,3.542042049105904,1.074515080376927,0.01458404881422274,10.655764698133712,0.29591505497245496,0.010820423313778162,0.0028227191253334337,0.1895926345848956
21,2102,2102,2102,Kepulauan Riau,Bintan,Bintan,Kepri-at-large,Kepri-at-large,No Change,Bintan,86.67041461700632,5.308503162333099,2.0520028109627546,0.1510892480674631,4.907238229093465,0.399156711173577,0.0028109627547435,0.07870695713281799,0.43007730147575546
21,2103,2103,2103,Kepulauan Riau,Natuna,Natuna,Kepri-at-large,Kepri-at-large,No Change,Natuna,96.51609350318104,1.2506702607133022,0.3724475747431271,0.010144486471602685,1.1158935118762954,0.33042041650363024,0.0,0.0,0.4043302465110213
21,2104,2104,2104,Kepulauan Riau,Lingga,Lingga,Kepri-at-large,Kepri-at-large,No Change,Lingga,90.85269699921152,1.790269468020964,1.0412318538101202,0.003478502852372339,5.535457539075182,0.6783080562126061,0.0011595009507907796,0.0,0.09739807986642547
21,2105,2105,2105,Kepulauan Riau,Kepulauan Anambas,Kepulauan Anambas,Kepri-at-large,Kepri-at-large,No Change,Kepulauan Anambas,92.59843361578145,2.15979257437652,2.4939189008580365,0.013365053059260643,2.6917216861350943,0.026730106118521287,0.0,0.0,0.016038063671112775
21,2171,2171,2171,Kepulauan Riau,Batam,Batam,Kepri-at-large,Kepri-at-large,No Change,Kota Batam,74.25004103633968,16.77374945064255,3.0439962511318086,0.11384274874640599,5.446660700953632,0.10621793208618162,0.01715583748550491,0.046490201581090455,0.20184584103316267
21,2172,2172,2172,Kepulauan Riau,Tanjung Pinang,Tanjung Pinang,Kepri-at-large,Kepri-at-large,No Change,Kota Tanjung Pinang,79.59852475728414,5.810235964111677,1.1827560992533048,0.1094156138749673,12.87047859990713,0.19534690086945386,0.004269877614632871,0.033625286215233856,0.19534690086945386
31,3101,3101,3101,DKI Jakarta,Adm. Kepulauan Seribu,Adm. Kepulauan Seribu,Jakarta-03,Jakarta-03,No Change,Kepulauan Seribu,99.65373304240585,0.11384119153780475,0.014230148942225598,0.028460297884451195,0.0,0.0,0.0,0.0,0.1897353192296746
31,3171,3171,3171,DKI Jakarta,Jakarta Selatan,Jakarta Selatan,Jakarta-02,Jakarta-02,No Change,Kodya Jakarta Selatan,91.94658990840992,4.745925773627797,2.160232214416225,0.2296540835366729,0.5804390582630858,0.02148157918216767,0.04538771583410596,0.07385202052921301,0.19643764620081544
31,3172,3172,3172,DKI Jakarta,Jakarta Timur,Jakarta Timur,Jakarta-01,Jakarta-01,No Change,Kodya Jakarta Timur,89.69759782857244,7.0580675720220825,2.1281445163436152,0.16745264108191255,0.4570332336511878,0.022383937613033315,0.0119158274855451,0.02991949206650888,0.4274849511636678
31,3173,3173,3173,DKI Jakarta,Jakarta Pusat,Jakarta Pusat,Jakarta-02,Jakarta-02,No Change,Kodya Jakarta Pusat,83.33194901730172,8.503465773616709,3.3439538059277516,0.3855043284793676,3.2154892781954723,0.05958096199997121,0.062017358215583414,0.015061358423784544,1.0829781178396254
31,3174,3174,3174,DKI Jakarta,Jakarta Barat,Jakarta Barat,Jakarta-03,Jakarta-03,No Change,Kodya Jakarta Barat,79.03836420246762,8.988472553019463,4.543536325371559,0.12235176570863893,7.024314784098652,0.1077151289798834,0.013015212899522118,0.02651247072124876,0.1357175567334007
31,3175,3175,3175,DKI Jakarta,Jakarta Utara,Jakarta Utara,Jakarta-03,Jakarta-03,No Change,Kodya Jakarta Utara,79.67616620454177,9.376365334495178,4.103948630913209,0.2939855705222041,6.314734705063442,0.07850958187571057,0.017986715352329978,0.0038282536053945563,0.13447500363076434
32,3201,3201,3201,Jawa Barat,Bogor,Bogor,Jabar-05,Jabar-05,No Change,Bogor,96.67371622227644,1.7376190607913105,0.5267887304345494,0.05790107654509745,0.3526244715976673,0.18365726921506845,0.012028670986929405,0.2104598305256655,0.2452046676272839
32,3202,3202,3202,Jawa Barat,Sukabumi,Sukabumi,Jabar-04,Jabar-04,No Change,Sukabumi,99.63406649585785,0.20893402220628687,0.06081808005350625,0.0020073383163727483,0.032330959691365325,0.008669993153695061,0.0008541865176054247,0.02349012923414918,0.028828794969183086
32,3203,3203,3203,Jawa Barat,Cianjur,Cianjur,Jabar-03,Jabar-03,No Change,Cianjur,99.15331087961437,0.4480765041466305,0.11615263063601625,0.007092587279122325,0.10095422932361127,0.003223903308691966,0.004651631916826979,0.11463279050477575,0.05190484326994065
32,3204,3204,3204,Jawa Barat,Bandung,Bandung,Jabar-02,Jabar-02,No Change,Bandung,97.66059480711759,1.4388353405947316,0.459581638505441,0.02548337398613138,0.07437369889285751,0.004719143330765071,0.030548587827819225,0.21050525350766056,0.09535815623699287
32,3205,3205,3205,Jawa Barat,Garut,Garut,Jabar-11,Jabar-11,No Change,Garut,99.5981483461107,0.14583292604656756,0.035979886203731014,0.0020797622083081513,0.016222145224803582,0.0010398811041540754,0.011272311169030179,0.11991908893104798,0.0695056530016584
32,3206,3206,3206,Jawa Barat,Tasikmalaya,Tasikmalaya,Jabar-11,Jabar-11,No Change,Tasikmalaya,99.69355632804691,0.028585495397377175,0.017425813478150597,0.0004774195473465917,0.001551613528876423,0.00017903233025497184,0.004475808256374296,0.14453876795918064,0.10920972145553284
32,3207,3207,3207,Jawa Barat,Ciamis,Ciamis,Jabar-10,Jabar-10,No Change,Ciamis,99.72809206370748,0.11321340759958864,0.029820476814416144,0.0011092956364224824,0.007243047978993855,0.009787902674316024,0.010375176834774982,0.05970620631332774,0.0406524224406592
32,3208,3208,3208,Jawa Barat,Kuningan,Kuningan,Jabar-10,Jabar-10,No Change,Kuningan,98.8681803302275,0.18771925928143307,0.4981706062926509,0.0018347046946230602,0.018733300566151245,0.002703775339444509,0.03949443263688586,0.14049975424613434,0.24266383671514474
32,3209,3209,3209,Jawa Barat,Cirebon,Cirebon,Jabar-08,Jabar-08,No Change,Cirebon,99.47310269563215,0.32730326490569833,0.10884308986665996,0.005853339499495936,0.021962116799761608,0.001354491785007324,0.0015479906114369418,0.017221395552235976,0.04281161534755292
32,3210,3210,3210,Jawa Barat,Majalengka,Majalengka,Jabar-09,Jabar-09,No Change,Majalengka,99.64482675552713,0.24252597359733144,0.033005478909498974,0.001971755882905133,0.013030734530503492,0.0011144707164246407,0.0038577832491622174,0.0015431132996648873,0.058123934287377416
32,3211,3211,3211,Jawa Barat,Sumedang,Sumedang,Jabar-09,Jabar-09,No Change,Sumedang,98.92694051400784,0.4569304006393552,0.06702621246120619,0.02487193695695509,0.03648493693318045,0.0019202598385884445,0.002194582672672508,0.2267735428428258,0.2568576136473781
32,3212,3212,3212,Jawa Barat,Indramayu,Indramayu,Jabar-08,Jabar-08,No Change,Indramayu,99.09222431189545,0.2909113639956315,0.05583815230412019,0.005108980566038983,0.011299862899003869,0.002524437456160439,0.0018031696115431704,0.26163991063491404,0.27864981063713795
32,3213,3213,3213,Jawa Barat,Subang,Subang,Jabar-09,Jabar-09,No Change,Subang,99.3223934363348,0.2990805763477907,0.08442781217302991,0.002115814209671728,0.02225017523719301,0.003071343207587993,0.0029348390650285263,0.10770176847941892,0.15602423494547002
32,3214,3214,3214,Jawa Barat,Purwakarta,Purwakarta,Jabar-07,Jabar-07,No Change,Purwakarta,98.71334547770672,0.7014489965643075,0.17806012989709347,0.05888417997914421,0.060878265755330375,0.009266633901100385,0.003401675735846976,0.06205125738838105,0.2126633830720885
32,3215,3215,3215,Jawa Barat,Karawang,Karawang,Jabar-07,Jabar-07,No Change,Karawang,98.16983904904194,1.0781134049349772,0.2226722455353933,0.021571667518097408,0.24800368081263616,0.013911140708838414,0.0033367938862416467,0.09075139428637494,0.15180062327550026
32,3216,3216,3216,Jawa Barat,Bekasi,Bekasi,Jabar-07,Jabar-07,No Change,Bekasi,95.36538345294123,3.065540197103027,0.7449054345706225,0.07299267298027944,0.4474222751588066,0.018058083159183714,0.011861309359295408,0.26813402215099524,0.005702552576584331
32,3217,3217,3217,Jawa Barat,Bandung Barat,Bandung Barat,Jabar-02,Jabar-02,No Change,Bandung Barat,98.3127676648895,1.0092141610452072,0.3036514986585305,0.032510441744731465,0.03184831462162084,0.0044362517248411545,0.035754864647973485,0.00456867714946328,0.2652481255181145
32,3207,3218,3218,Jawa Barat,Pangandaran,Pangandaran,Jabar-10,Jabar-10,No Change,Ciamis,99.72809206370748,0.11321340759958864,0.029820476814416144,0.0011092956364224824,0.007243047978993855,0.009787902674316024,0.010375176834774982,0.05970620631332774,0.0406524224406592
32,3271,3271,3271,Jawa Barat,Bogor,Bogor,Jabar-03,Jabar-03,No Change,Kota Bogor,92.78011730612606,3.8413862915564416,1.9699389898709296,0.13153270323907176,0.789827576409978,0.0627147929043894,0.007891962194344305,0.20813734960550712,0.2084530280932809
32,3272,3272,3272,Jawa Barat,Sukabumi,Sukabumi,Jabar-04,Jabar-04,No Change,Kota Sukabumi,95.61773263113487,2.11663949163154,0.9136838299054844,0.017409878766978814,0.912679413822774,0.012722603714330677,0.008035328661682531,0.0103789661880066,0.3907178561743131
32,3273,3273,3273,Jawa Barat,Bandung,Bandung,Jabar-01,Jabar-01,No Change,Kota Bandung,91.69563479984116,5.3602424846745516,1.9507923802222495,0.08960809195310147,0.4898798391396955,0.0259721496714022,0.015157379952924438,0.1897386625512084,0.1829742119937049
32,3274,3274,3274,Jawa Barat,Cirebon,Cirebon,Jabar-08,Jabar-08,No Change,Kota Cirebon,92.02095894247087,4.7292578334553586,1.9494650611190023,0.03643859927325238,0.7328207187176312,0.03407683820924528,0.007085283192021297,0.03643859927325238,0.45345812428936294
32,3275,3275,3275,Jawa Barat,Bekasi,Bekasi,Jabar-06,Jabar-06,No Change,Kota Bekasi,88.35635887378788,7.648559599224111,2.390410433809833,0.18583467780446966,0.87495197807502,0.023470247392682508,0.0350768843332244,0.3779223777245081,0.10741492784826227
32,3276,3276,3276,Jawa Barat,Depok,Depok,Jabar-06,Jabar-06,No Change,Kota Depok,92.69698660393313,4.907884065640152,1.471784282485031,0.18101083074020605,0.2854069723968549,0.11710773796856035,0.013056707523999608,0.2552097413391465,0.07155305797293178
32,3277,3277,3277,Jawa Barat,Cimahi,Cimahi,Jabar-01,Jabar-01,No Change,Kota Cimahi,93.45001727715702,4.171463310525023,1.3945529835894726,0.11290206346537272,0.1531846327541636,0.013119552383046582,0.04896734340151189,0.14579333563695426,0.5099995010874446
32,3278,3278,3278,Jawa Barat,Tasikmalaya,Tasikmalaya,Jabar-11,Jabar-11,No Change,Kota Tasikmalaya,98.45089572343988,1.0732315284579457,0.2157478629788627,0.006451978396887943,0.11487668852995607,0.024076894993264764,0.02218851107222439,0.01133030352624224,0.08120050860473606
32,3279,3279,3279,Jawa Barat,Banjar,Banjar,Jabar-10,Jabar-10,No Change,Kota Banjar,98.88043298298098,0.6856705698316368,0.09933944975079499,0.00856374566817198,0.02226573873724716,0.056520721409935075,0.009134662046050115,0.1541474220270957,0.08392470754808543
33,3301,3301,3301,Jawa Tengah,Cilacap,Cilacap,Jateng-08,Jateng-08,No Change,Cilacap,98.17983846363241,0.943665668558748,0.4272559583510697,0.008830118865579405,0.1297722986382739,0.004141021261099307,0.06662172440650944,0.0,0.23987474628632605
33,3302,3302,3302,Jawa Tengah,Banyumas,Banyumas,Jateng-08,Jateng-08,No Change,Banyumas,98.12804795284995,1.0486791158982764,0.617808503808554,0.02290085665929251,0.1102586188596274,0.011386100080603295,0.00437432093492104,6.432824904295648e-05,0.056480202659715775
33,3303,3303,3303,Jawa Tengah,Purbalingga,Purbalingga,Jateng-07,Jateng-07,No Change,Purbalingga,99.16061214297156,0.5743552050057011,0.2220384662501531,0.0018846766366060746,0.008245460285151577,0.004947276171090946,0.006949745097484899,0.0,0.020967027582242576
33,3304,3304,3304,Jawa Tengah,Banjarnegara,Banjarnegara,Jateng-07,Jateng-07,No Change,Banjarnegara,99.34032521092443,0.4114335957685062,0.11830873746853827,0.0041431075378087325,0.06721041116889723,0.0018413811279149926,0.019564674484096798,0.0,0.03717288151978392
33,3305,3305,3305,Jawa Tengah,Kebumen,Kebumen,Jateng-07,Jateng-07,No Change,Kebumen,98.77931868067444,0.6304712542006989,0.31536494569481155,0.003276071059705533,0.1750111645053219,0.0028450090781653318,0.02344977179578697,0.0,0.07026310299105289
33,3306,3306,3306,Jawa Tengah,Purworejo,Purworejo,Jateng-06,Jateng-06,No Change,Purworejo,97.51821542735615,1.0958734705439963,0.9525083150352228,0.008771589253796588,0.1039649021392612,0.0067584376217777,0.008052606528075558,0.0,0.3058552515217269
33,3307,3307,3307,Jawa Tengah,Wonosobo,Wonosobo,Jateng-06,Jateng-06,No Change,Wonosobo,98.58468133472337,0.6631491237714984,0.4021815301179123,0.028878647419533887,0.0928620726655654,0.003709184072233711,0.0035767132125110773,0.0,0.220961394017351
33,3308,3308,3308,Jawa Tengah,Magelang,Magelang,Jateng-06,Jateng-06,No Change,Magelang,96.21527210691508,0.8672929273611497,1.8258932084760984,0.016839817791479052,0.023440349388139183,0.002030932798972348,0.047811542975807364,0.0,1.0014191142932818
33,3309,3309,3309,Jawa Tengah,Boyolali,Boyolali,Jateng-05,Jateng-05,No Change,Boyolali,97.62189545539051,1.3433190296723054,0.3962253809921432,0.2134265274343359,0.25512315011536424,0.0005373276118689222,0.0027941035817183953,0.0,0.16667902520173966
33,3310,3310,3310,Jawa Tengah,Klaten,Klaten,Jateng-05,Jateng-05,No Change,Klaten,93.9821972006474,2.5072408492744107,2.960673317127518,0.4596269004740511,0.02415828722168193,0.0006194432620944085,0.004159119045491028,0.0,0.061324882947346435
33,3311,3311,3311,Jawa Tengah,Sukoharjo,Sukoharjo,Jateng-05,Jateng-05,No Change,Sukoharjo,94.26682584399168,3.602357571478141,1.4674159648062817,0.04937894151931845,0.0724305358403762,0.0038823737803886735,0.0070368024769544716,0.0,0.5306719661068768
